Date,AAPL,AMD,AMZN,GOOGL,INTC,META,MSFT,NFLX,NVDA,TSLA
2024-05-29,189.65260314941406,165.13999938964844,182.02000427246094,175.0630340576172,29.94007110595703,472.6357421875,426.6865234375,654.6199951171875,114.78727722167969,176.19000244140625
2024-05-30,190.6492462158203,166.75,179.32000732421875,171.29107666015625,29.99969482421875,465.352294921875,412.2704162597656,647.6599731445312,110.46369934082031,178.7899932861328
2024-05-31,191.6060333251953,166.89999389648438,176.44000244140625,171.67919921875,30.655534744262695,465.1331481933594,412.7277526855469,641.6199951171875,109.59698486328125,178.0800018310547
2024-06-03,193.38006591796875,163.5500030517578,178.33999633789062,172.3460235595703,30.099063873291016,475.7543640136719,411.1270446777344,633.7899780273438,114.96222686767578,176.2899932861328
2024-06-04,193.69898986816406,159.99000549316406,179.33999633789062,172.96307373046875,29.8407039642334,475.2561950683594,413.6623229980469,631.6199951171875,116.39875030517578,174.77000427246094
2024-06-05,195.21389770507812,166.1699981689453,181.27999877929688,174.5753631591797,30.585975646972656,493.260498046875,421.5563659667969,650.27001953125,122.3997802734375,175.0
2024-06-06,193.82855224609375,166.77999877929688,185.0,175.88906860351562,30.22824478149414,491.96527099609375,422.0633850097656,648.52001953125,120.95825958251953,177.94000244140625
2024-06-07,196.23048400878906,167.8699951171875,184.3000030517578,173.6298828125,30.546226501464844,491.1681823730469,421.3973083496094,641.469970703125,120.84829711914062,177.47999572753906
2024-06-10,192.4730987548828,160.33999633789062,187.05999755859375,174.37716674804688,30.71515464782715,500.77313232421875,425.39404296875,644.5,121.74999237060547,173.7899932861328
2024-06-11,206.45611572265625,158.9600067138672,187.22999572753906,175.98133850097656,30.7250919342041,505.62542724609375,430.1761779785156,648.5499877929688,120.88021087646484,170.66000366210938
2024-06-12,212.35630798339844,160.24000549316406,186.88999938964844,177.14712524414062,30.56610107421875,506.9904479980469,438.5076904296875,650.0599975585938,125.16915130615234,177.2899932861328
2024-06-13,213.52236938476562,159.89999389648438,183.8300018310547,174.52664184570312,30.26799201965332,502.26763916015625,439.0246887207031,653.260009765625,129.5780792236328,182.47000122070312
2024-06-14,211.77822875976562,159.6300048828125,183.66000366210938,176.15072631835938,30.258056640625,502.8262023925781,440.00897216796875,669.3800048828125,131.84751892089844,178.00999450683594
2024-06-17,215.94422912597656,158.39999389648438,184.05999755859375,176.59910583496094,30.784713745117188,505.2896423339844,445.775390625,675.8300170898438,130.94773864746094,187.44000244140625
2024-06-18,213.5721893310547,154.6300048828125,182.80999755859375,174.45687866210938,30.436920166015625,498.1685485839844,443.75714111328125,685.6699829101562,135.54660034179688,184.86000061035156
2024-06-20,208.97763061523438,161.77999877929688,186.10000610351562,175.66250610351562,30.426984786987305,500.3727111816406,443.1208801269531,679.030029296875,130.74778747558594,181.57000732421875
2024-06-21,206.7949981689453,161.22999572753906,189.0800018310547,178.98046875,30.894020080566406,493.4710388183594,447.17724609375,686.1199951171875,126.53881072998047,183.00999450683594
2024-06-24,207.44281005859375,160.25,185.57000732421875,178.5719451904297,30.37729835510254,497.590087890625,445.0794677734375,669.02001953125,118.08090209960938,182.5800018310547
2024-06-25,208.36968994140625,160.25,186.33999633789062,183.3645477294922,30.546226501464844,509.2491760253906,448.3404541015625,672.4099731445312,126.05892944335938,187.35000610351562
2024-06-26,212.5356903076172,157.5399932861328,193.61000061035156,183.21510314941406,30.347488403320312,511.7624816894531,449.54345703125,677.6900024414062,126.36885833740234,196.3699951171875
2024-06-27,213.3828582763672,159.47000122070312,197.85000610351562,184.7395782470703,30.397172927856445,518.1854248046875,450.2294921875,684.3400268554688,123.95944213867188,197.4199981689453
2024-06-28,209.91448974609375,162.2100067138672,193.25,181.4913330078125,30.774776458740234,502.88604736328125,444.3636169433594,674.8800048828125,123.50955963134766,197.8800048828125
2024-07-01,216.02395629882812,157.69000244140625,197.1999969482422,182.32830810546875,30.645597457885742,503.3448181152344,454.0870361328125,673.6099853515625,124.2693862915039,209.86000061035156
2024-07-02,219.5321807861328,164.30999755859375,200.0,184.5701904296875,30.874147415161133,508.1520690917969,456.62225341796875,679.5800170898438,122.6397705078125,231.25999450683594
2024-07-03,220.80789184570312,163.89999389648438,197.58999633789062,185.14808654785156,31.033138275146484,508.61083984375,458.1036376953125,682.510009765625,128.24839782714844,246.38999938964844
2024-07-05,225.5818328857422,171.89999389648438,200.0,189.9108123779297,31.818159103393555,538.4816284179688,464.8543395996094,690.6500244140625,125.79899597167969,251.52000427246094
2024-07-08,227.056884765625,178.69000244140625,199.2899932861328,188.34646606445312,33.77574157714844,527.9196166992188,463.5419921875,685.739990234375,128.16839599609375,252.94000244140625
2024-07-09,227.9139862060547,177.10000610351562,199.33999633789062,188.29664611816406,34.3719596862793,528.5977783203125,456.8807678222656,685.739990234375,131.34764099121094,262.3299865722656
2024-07-10,232.19960021972656,183.9600067138672,199.7899932861328,190.4886932373047,34.65019226074219,533.275390625,463.55194091796875,677.6500244140625,134.87677001953125,263.260009765625
2024-07-11,226.80772399902344,181.94000244140625,195.0500030517578,184.8990020751953,33.2888298034668,511.34356689453125,452.06878662109375,652.75,127.36861419677734,241.02999877929688
2024-07-12,229.76776123046875,181.61000061035156,194.49000549316406,184.40078735351562,34.27259063720703,497.5501708984375,450.9254150390625,647.5999755859375,129.2081756591797,248.22999572753906
2024-07-15,233.61483764648438,179.8300018310547,192.72000122070312,185.85549926757812,34.242774963378906,494.8473205566406,451.3330383300781,656.4500122070312,128.40835571289062,252.63999938964844
2024-07-16,234.03343200683594,177.5500030517578,193.02000427246094,183.2549591064453,34.12353515625,488.49420166015625,446.9187316894531,656.3200073242188,126.32887268066406,256.55999755859375
2024-07-17,228.1133270263672,159.42999267578125,187.92999267578125,180.3654327392578,34.242774963378906,460.76776123046875,440.9534606933594,647.4600219726562,117.96092987060547,248.5
2024-07-18,223.42906188964844,155.77000427246094,183.75,177.04747009277344,34.65019226074219,474.5910949707031,437.82171630859375,643.0399780273438,121.06016540527344,249.22999572753906
2024-07-19,223.5586395263672,151.5800018310547,183.1300048828125,177.017578125,32.7721061706543,475.52862548828125,434.5805358886719,633.3400268554688,117.90093994140625,239.1999969482422
2024-07-22,223.20980834960938,155.8699951171875,182.5500030517578,181.01307678222656,33.15964889526367,486.11053466796875,440.3768310546875,647.5,123.50955963134766,251.50999450683594
2024-07-23,224.2563018798828,154.0,186.41000366210938,181.13262939453125,32.7422981262207,487.3971252441406,442.2757873535156,642.760009765625,122.5597915649414,246.3800048828125
2024-07-24,217.80795288085938,144.6300048828125,180.8300018310547,172.0057830810547,31.50017547607422,460.0496520996094,426.4180603027344,635.989990234375,114.22184753417969,215.99000549316406
2024-07-25,216.76148986816406,138.32000732421875,179.85000610351562,166.67510986328125,30.90395736694336,452.21044921875,415.97882080078125,634.0900268554688,112.25232696533203,220.25
2024-07-26,217.2299041748047,139.99000549316406,182.5,166.39613342285156,31.152381896972656,464.46795654296875,422.8090515136719,631.3699951171875,113.03214263916016,219.8000030517578
2024-07-29,217.50897216796875,139.75,183.1999969482422,168.91697692871094,30.63566017150879,464.4779052734375,424.2606506347656,626.9600219726562,111.5625,232.10000610351562
2024-07-30,218.06710815429688,138.44000244140625,181.7100067138672,169.67422485351562,29.94007110595703,461.964599609375,420.4726867675781,622.5800170898438,103.7044448852539,222.6199951171875
2024-07-31,221.3361053466797,144.47999572753906,186.97999572753906,170.91969299316406,30.546226501464844,473.57379150390625,415.92913818359375,628.3499755859375,116.99115753173828,232.07000732421875
2024-08-01,217.62855529785156,132.5399932861328,184.07000732421875,170.1425323486328,28.866878509521484,496.42315673828125,414.6962585449219,624.8499755859375,109.18309783935547,216.86000061035156
2024-08-02,219.12355041503906,132.5,167.89999389648438,166.057373046875,21.3445987701416,486.8486022949219,406.1261901855469,613.6400146484375,107.24356842041016,207.6699981689453
2024-08-05,208.5690155029297,134.82000732421875,161.02000427246094,158.67416381835938,19.983234405517578,474.4714050292969,392.8633728027344,598.5499877929688,100.42524719238281,198.8800048828125
2024-08-06,206.5358428955078,130.17999267578125,161.92999267578125,157.71762084960938,19.704999923706055,492.7828369140625,397.29754638671875,609.5700073242188,104.22431182861328,200.63999938964844
2024-08-07,209.11717224121094,128.6699981689453,162.77000427246094,158.3652801513672,18.989999771118164,487.6264953613281,396.1243591308594,611.47998046875,98.88563537597656,191.75999450683594
2024-08-08,212.59547424316406,136.32000732421875,165.8000030517578,161.444091796875,20.489999771118164,508.2817077636719,400.3597106933594,630.3499755859375,104.94413757324219,198.83999633789062
2024-08-09,215.51568603515625,134.27000427246094,166.94000244140625,163.0781707763672,19.709999084472656,516.400146484375,403.67047119140625,633.9400024414062,104.72418975830078,200.0
2024-08-12,217.0522918701172,136.77000427246094,166.8000030517578,161.70315551757812,19.360000610351562,514.5849609375,404.4559020996094,633.1400146484375,108.9931411743164,197.49000549316406
2024-08-13,220.78408813476562,141.1300048828125,170.22999572753906,163.56640625,20.469999313354492,527.1416625976562,411.6142578125,648.02001953125,116.11138153076172,207.8300018310547
2024-08-14,221.23309326171875,140.75,170.10000610351562,159.7900848388672,19.920000076293945,525.366455078125,414.4477233886719,661.6799926757812,118.05091094970703,201.3800048828125
2024-08-15,224.22650146484375,147.36000061035156,177.58999633789062,160.7167510986328,20.690000534057617,535.9085083007812,419.34808349609375,663.219970703125,122.8297348022461,214.13999938964844
2024-08-16,225.5535888671875,148.55999755859375,177.05999755859375,162.37074279785156,20.8700008392334,526.024658203125,416.7983093261719,674.0700073242188,124.54930114746094,216.1199951171875
2024-08-19,225.3939208984375,155.27999877929688,178.22000122070312,166.06732177734375,21.520000457763672,527.8798217773438,419.8460998535156,688.530029296875,129.96795654296875,222.72000122070312
2024-08-20,226.0125732421875,156.39999389648438,178.8800048828125,166.5754852294922,20.989999771118164,525.33642578125,423.10302734375,698.5399780273438,127.2186508178711,221.10000610351562
2024-08-21,225.90281677246094,157.80999755859375,180.11000061035156,165.2502899169922,21.40999984741211,533.744140625,422.4456787109375,697.1199951171875,128.4683380126953,223.27000427246094
2024-08-22,224.0369110107422,151.6999969482422,176.1300048828125,163.20770263671875,20.100000381469727,530.522705078125,413.8899841308594,688.9600219726562,123.70951080322266,210.66000366210938
2024-08-23,226.3418426513672,154.97999572753906,177.0399932861328,165.0211181640625,20.540000915527344,526.6030883789062,415.1250305175781,686.72998046875,129.33811950683594,220.32000732421875
2024-08-26,226.68109130859375,149.99000549316406,175.5,165.5591583251953,20.1299991607666,519.7413330078125,411.83819580078125,688.4400024414062,126.42884063720703,213.2100067138672
2024-08-27,227.52923583984375,150.5,173.1199951171875,164.0845184326172,20.06999969482422,517.7266235351562,412.1867980957031,695.719970703125,128.26840209960938,209.2100067138672
2024-08-28,225.99261474609375,146.36000061035156,170.8000030517578,162.26113891601562,19.610000610351562,515.412841796875,408.95977783203125,683.8400268554688,125.57905578613281,205.75
2024-08-29,229.28536987304688,145.49000549316406,172.1199951171875,161.19500732421875,20.1299991607666,516.8489379882812,411.4696960449219,692.47998046875,117.56101989746094,206.27999877929688
2024-08-30,228.49710083007812,148.55999755859375,178.5,162.7892303466797,22.040000915527344,519.9308471679688,415.4736328125,701.3499755859375,119.34059143066406,214.11000061035156
2024-09-03,222.28079223632812,136.94000244140625,176.25,156.79098510742188,20.100000381469727,510.4060974121094,407.80438232421875,675.3200073242188,107.973388671875,210.60000610351562
2024-09-04,220.36500549316406,140.8699951171875,173.3300018310547,155.88429260253906,19.43000030517578,511.38348388671875,407.26654052734375,679.6799926757812,106.18383026123047,219.41000366210938
2024-09-05,221.8916473388672,139.44000244140625,177.88999938964844,156.67141723632812,19.399999618530273,515.4925537109375,406.7585754394531,683.6199951171875,107.18358612060547,230.1699981689453
2024-09-06,220.33506774902344,134.35000610351562,171.38999938964844,150.374267578125,18.889999389648438,498.94647216796875,400.0953063964844,665.77001953125,102.80465698242188,210.72999572753906
2024-09-09,220.4248809814453,138.14999389648438,175.39999389648438,148.36888122558594,19.06999969482422,503.45452880859375,404.0992431640625,675.4199829101562,106.44377136230469,216.27000427246094
2024-09-10,219.62661743164062,142.83999633789062,179.5500030517578,148.31900024414062,18.979999542236328,503.45452880859375,412.5453796386719,673.6199951171875,108.0733642578125,226.1699981689453
2024-09-11,222.17103576660156,149.86000061035156,184.52000427246094,150.81326293945312,19.639999389648438,510.47589111328125,421.3500671386719,681.469970703125,116.88119506835938,228.1300048828125
2024-09-12,222.28079223632812,150.77000427246094,187.0,154.33517456054688,19.360000610351562,524.2094116210938,425.29425048828125,686.7999877929688,119.12083435058594,229.80999755859375
2024-09-13,222.01136779785156,152.30999755859375,186.49000549316406,157.0988311767578,19.65999984741211,523.2320556640625,428.8699035644531,697.0599975585938,119.0808334350586,230.2899932861328
2024-09-16,215.84495544433594,152.0800018310547,184.88999938964844,157.6974334716797,20.90999984741211,532.3765869140625,429.6169128417969,696.5,116.7612075805664,226.77999877929688
2024-09-17,216.31390380859375,150.82000732421875,186.8800048828125,158.95455932617188,21.469999313354492,535.411376953125,433.41168212890625,706.9099731445312,115.57140350341797,227.8699951171875
2024-09-18,220.20535278320312,148.2899932861328,186.42999267578125,159.4434356689453,20.770000457763672,537.0386962890625,429.0890197753906,690.469970703125,113.35176086425781,227.1999969482422
2024-09-19,228.3673858642578,156.74000549316406,189.8699951171875,161.76808166503906,21.139999389648438,558.15283203125,436.93756103515625,704.3200073242188,117.85104370117188,243.9199981689453
2024-09-20,227.6988525390625,155.9499969482422,191.60000610351562,163.21475219726562,21.84000015258789,560.3989868164062,433.53118896484375,701.030029296875,115.98133850097656,238.25
2024-09-23,225.97265625,156.75,193.8800048828125,161.47874450683594,22.559999465942383,563.4537963867188,431.77825927734375,705.3699951171875,116.24130249023438,250.0
2024-09-24,226.8706817626953,158.32000732421875,193.9600067138672,161.917724609375,22.809999465942383,562.3756713867188,427.4555969238281,722.260009765625,120.85055541992188,254.27000427246094
2024-09-25,225.8728790283203,162.02000427246094,192.52999877929688,161.11956787109375,23.540000915527344,567.34716796875,430.3838195800781,721.5599975585938,123.4901351928711,257.0199890136719
2024-09-26,227.02035522460938,167.49000549316406,191.16000366210938,162.35671997070312,23.920000076293945,566.8779907226562,429.5870361328125,711.4299926757812,124.02005004882812,254.22000122070312
2024-09-27,227.2897491455078,164.35000610351562,187.97000122070312,163.5739288330078,23.90999984741211,566.3988037109375,426.3101501464844,707.3499755859375,121.38047790527344,260.4599914550781
2024-09-30,232.48831176757812,164.0800018310547,186.3300018310547,165.46957397460938,23.459999084472656,571.47021484375,428.5810546875,709.27001953125,121.42046356201172,261.6300048828125
2024-10-01,225.71322631835938,159.75,185.1300048828125,166.60696411132812,22.690000534057617,575.4933471679688,419.00946044921875,706.1300048828125,116.9811782836914,258.0199890136719
2024-10-02,226.28196716308594,159.77999877929688,184.75999450683594,165.47955322265625,22.389999389648438,571.839599609375,415.4636535644531,711.0900268554688,118.83087921142578,249.02000427246094
2024-10-03,225.17440795898438,162.85000610351562,181.9600067138672,165.47955322265625,22.260000228881836,581.78271484375,414.87603759765625,706.7999877929688,122.83023834228516,240.66000366210938
2024-10-04,226.30194091796875,170.89999389648438,186.50999450683594,166.6768035888672,22.59000015258789,594.930419921875,414.39794921875,719.7000122070312,124.89990234375,250.0800018310547
2024-10-07,221.2031707763672,170.97000122070312,180.8000030517578,162.6061553955078,22.3799991607666,583.7893676757812,407.90399169921875,701.9199829101562,127.69945526123047,240.8300018310547
2024-10-08,225.27420043945312,172.8000030517578,182.72000122070312,164.00294494628906,23.31999969482422,591.8855590820312,413.0533447265625,721.760009765625,132.86862182617188,244.5
2024-10-09,229.03591918945312,171.02000427246094,185.1699981689453,161.4887237548828,23.459999084472656,589.5095825195312,415.7923278808594,727.4299926757812,132.62864685058594,241.0500030517578
2024-10-10,228.53700256347656,164.17999267578125,186.64999389648438,161.70822143554688,23.219999313354492,582.8408813476562,414.1788330078125,730.2899780273438,134.78829956054688,238.77000427246094
2024-10-11,227.05029296875,167.88999938964844,188.82000732421875,162.8655548095703,23.559999465942383,588.9505615234375,414.6568908691406,722.7899780273438,134.7783203125,217.8000030517578
2024-10-14,230.79205322265625,165.27000427246094,187.5399932861328,164.5816192626953,23.440000534057617,589.419677734375,417.4656677246094,713.0,138.0478057861328,219.16000366210938
2024-10-15,233.33645629882812,156.63999938964844,187.69000244140625,165.08047485351562,22.65999984741211,585.2767944335938,417.0672302246094,705.97998046875,131.57884216308594,219.57000732421875
2024-10-16,231.27099609375,156.1300048828125,186.88999938964844,164.78115844726562,22.309999465942383,575.8128051757812,414.45770263671875,702.0,135.6981658935547,221.3300018310547
2024-10-17,231.6401824951172,156.25,187.52999877929688,162.55625915527344,22.440000534057617,575.9525756835938,415.0552978515625,687.6500244140625,136.90797424316406,220.88999938964844
2024-10-18,234.4839324951172,155.97000122070312,188.99000549316406,163.04515075683594,22.770000457763672,575.4933471679688,416.48956298828125,763.8900146484375,137.97779846191406,220.6999969482422
2024-10-21,235.96067810058594,157.89999389648438,189.07000732421875,163.69366455078125,22.84000015258789,574.1856079101562,417.1070861816406,772.0700073242188,143.6868896484375,218.85000610351562
2024-10-22,235.342041015625,154.08999633789062,189.6999969482422,164.76119995117188,22.399999618530273,581.0239868164062,425.8022155761719,764.239990234375,143.56690979003906,217.97000122070312
2024-10-23,230.25323486328125,152.91000366210938,184.7100067138672,162.4066162109375,21.979999542236328,562.7350463867188,422.9038391113281,749.2899780273438,139.5375518798828,213.64999389648438
2024-10-24,230.06365966796875,153.44000244140625,186.3800048828125,162.34674072265625,22.34000015258789,566.818115234375,423.0333251953125,754.5499877929688,140.38742065429688,260.4800109863281
2024-10-25,230.9018096923828,156.22999572753906,187.8300018310547,164.89089965820312,22.68000030517578,572.27880859375,426.43963623046875,754.6799926757812,141.51722717285156,269.19000244140625
2024-10-28,232.88743591308594,159.9199981689453,188.38999938964844,166.3375701904297,22.920000076293945,577.1804809570312,424.8858642578125,749.1199951171875,140.49740600585938,262.510009765625
2024-10-29,233.15684509277344,166.25,190.8300018310547,169.290771484375,22.899999618530273,592.2749633789062,430.2244873046875,759.4400024414062,141.22727966308594,259.5199890136719
2024-10-30,229.59469604492188,148.60000610351562,192.72999572753906,174.059814453125,22.299999237060547,590.79736328125,430.8021545410156,753.739990234375,139.3175811767578,257.54998779296875
2024-10-31,225.4138946533203,144.07000732421875,186.39999389648438,170.71751403808594,21.520000457763672,566.6184692382812,404.72674560546875,756.030029296875,132.7386474609375,249.85000610351562
2024-11-01,222.4204864501953,141.86000061035156,197.92999267578125,170.89707946777344,23.200000762939453,566.1990966796875,408.7306823730469,756.0999755859375,135.3782196044922,248.97999572753906
2024-11-04,221.52244567871094,140.7100067138672,195.77999877929688,168.85179138183594,22.520000457763672,559.7301635742188,406.82830810546875,755.510009765625,136.0281219482422,242.83999633789062
2024-11-05,222.95928955078125,141.66000366210938,199.5,169.3506622314453,23.31999969482422,571.460205078125,409.8163146972656,763.9099731445312,139.8874969482422,251.44000244140625
2024-11-06,222.23089599609375,145.10000610351562,207.08999633789062,176.10511779785156,25.049999237060547,571.0808715820312,418.50146484375,780.2100219726562,145.58657836914062,288.5299987792969
2024-11-07,226.98043823242188,149.82000732421875,210.0500030517578,180.3354034423828,26.229999542236328,590.6976318359375,423.7304992675781,796.5399780273438,148.85606384277344,296.9100036621094
2024-11-08,226.7107391357422,147.9499969482422,208.17999267578125,177.94090270996094,26.200000762939453,588.3416137695312,420.85205078125,795.0399780273438,147.6062469482422,321.2200012207031
2024-11-11,223.98373413085938,147.35000610351562,206.83999633789062,179.9363250732422,25.049999237060547,582.1820068359375,416.34014892578125,805.4400024414062,145.2366180419922,350.0
2024-11-12,223.98373413085938,143.6300048828125,208.91000366210938,181.20338439941406,24.15999984741211,583.8292236328125,421.340087890625,819.5,148.26612854003906,328.489990234375
2024-11-13,224.8727569580078,139.3000030517578,214.10000610351562,178.46969604492188,24.920000076293945,579.0173950195312,423.5014343261719,830.469970703125,146.24647521972656,330.239990234375
2024-11-14,227.9693603515625,138.83999633789062,211.47999572753906,175.17724609375,25.030000686645508,576.1821899414062,425.1846923828125,837.260009765625,146.7363739013672,311.17999267578125
2024-11-15,224.7528839111328,134.89999389648438,202.61000061035156,172.09434509277344,24.350000381469727,553.141357421875,413.3421936035156,823.9600219726562,141.9571533203125,320.7200012207031
2024-11-18,227.7695770263672,138.92999267578125,201.6999969482422,174.89788818359375,24.84000015258789,553.4608154296875,414.0991516113281,847.0499877929688,140.12744140625,338.739990234375
2024-11-19,228.02928161621094,139.38999938964844,204.61000061035156,177.71142578125,24.200000762939453,560.1394653320312,416.12103271484375,871.3200073242188,146.98634338378906,346.0
2024-11-20,228.7484893798828,137.60000610351562,202.8800048828125,175.57632446289062,24.010000228881836,564.5619506835938,413.8302001953125,883.8499755859375,145.8665313720703,342.0299987792969
2024-11-21,228.26902770996094,137.49000549316406,198.3800048828125,167.24549865722656,24.440000534057617,562.1360473632812,412.0437927246094,897.47998046875,146.6464080810547,339.6400146484375
2024-11-22,229.61753845214844,138.35000610351562,197.1199951171875,164.38206481933594,24.5,558.1927490234375,416.16552734375,897.7899780273438,141.92715454101562,352.55999755859375
2024-11-25,232.61424255371094,141.1300048828125,201.4499969482422,167.2654266357422,24.8700008392334,564.152587890625,417.95196533203125,865.5900268554688,135.9981231689453,338.5899963378906
2024-11-26,234.8018341064453,137.72000122070312,207.86000061035156,168.73207092285156,24.049999237060547,572.5682983398438,427.133544921875,872.5999755859375,136.89797973632812,338.2300109863281
2024-11-27,234.67198181152344,136.24000549316406,205.74000549316406,168.84181213378906,23.649999618530273,568.2356567382812,422.1435546875,877.3400268554688,135.31822204589844,332.8900146484375
2024-11-29,237.06935119628906,137.17999267578125,207.88999938964844,168.5624542236328,24.049999237060547,573.3470458984375,422.61260986328125,886.8099975585938,138.22776794433594,345.1600036621094
2024-12-02,239.3268585205078,142.05999755859375,210.7100067138672,171.0966339111328,23.93000030517578,591.82568359375,430.1175842285156,897.739990234375,138.60769653320312,357.0899963378906
2024-12-03,242.3834991455078,141.97999572753906,213.44000244140625,170.94696044921875,22.469999313354492,612.6104125976562,430.3371276855469,902.1699829101562,140.23744201660156,351.4200134277344
2024-12-04,242.74310302734375,143.99000549316406,218.16000366210938,173.9700164794922,21.959999084472656,612.7401733398438,436.544677734375,911.0599975585938,145.1166534423828,357.92999267578125
